"sample_id","id","storage_condition","reactor","filtered","RNase_treated","time_point","dilution_factor","target","task","CT","plate_id","Exp_loc","experiment"
"10R2U-Y-T36-1x","10R2U","10","R2","U","Y","T36","1","MP1","UNKNOWN","19.77135","P18","stanford_expts","5"
"10R2U-Y-T36-1x","10R2U","10","R2","U","Y","T36","1","MP1","UNKNOWN","20.55266","P18","stanford_expts","5"
"20R2U-N-T5-1x","20R2U","20","R2","U","N","T5","1","MP1","UNKNOWN","16.67125","P18","stanford_expts","5"
"20R2U-N-T5-1x","20R2U","20","R2","U","N","T5","1","MP1","UNKNOWN","16.94816","P18","stanford_expts","5"
"20R2U-N-T5-5x","20R2U","20","R2","U","N","T5","5","MP1","UNKNOWN","21.1134","P18","stanford_expts","5"
"20R2U-N-T5-5x","20R2U","20","R2","U","N","T5","5","MP1","UNKNOWN","20.68747","P18","stanford_expts","5"
"20R2U-N-T29-5x","20R2U","20","R2","U","N","T29","5","MP1","UNKNOWN","Undetermined","P18","stanford_expts","5"
"20R2U-N-T29-5x","20R2U","20","R2","U","N","T29","5","MP1","UNKNOWN","Undetermined","P18","stanford_expts","5"
"20R2U-N-T7-1x","20R2U","20","R2","U","N","T7","1","MP1","UNKNOWN","20.50433","P18","stanford_expts","5"
"20R2U-N-T7-1x","20R2U","20","R2","U","N","T7","1","MP1","UNKNOWN","20.45521","P18","stanford_expts","5"
"20R2U-N-T7-5x","20R2U","20","R2","U","N","T7","5","MP1","UNKNOWN","24.83511","P18","stanford_expts","5"
"20R2U-N-T7-5x","20R2U","20","R2","U","N","T7","5","MP1","UNKNOWN","24.72407","P18","stanford_expts","5"
"10R2U-N-T36-5x","10R2U","10","R2","U","N","T36","5","MP1","UNKNOWN","21.82692","P18","stanford_expts","5"
"10R2U-N-T36-5x","10R2U","10","R2","U","N","T36","5","MP1","UNKNOWN","21.79601","P18","stanford_expts","5"
"20R2U-N-T10-1x","20R2U","20","R2","U","N","T10","1","MP1","UNKNOWN","23.93601","P18","stanford_expts","5"
"20R2U-N-T10-1x","20R2U","20","R2","U","N","T10","1","MP1","UNKNOWN","23.81248","P18","stanford_expts","5"
"20R2U-N-T10-5x","20R2U","20","R2","U","N","T10","5","MP1","UNKNOWN","27.46149","P18","stanford_expts","5"
"20R2U-N-T10-5x","20R2U","20","R2","U","N","T10","5","MP1","UNKNOWN","27.46196","P18","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P18","stanford_expts","extraction_control_5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P18","stanford_expts","extraction_control_5"
"20R2U-N-T14-1x","20R2U","20","R2","U","N","T14","1","MP1","UNKNOWN","25.61643","P18","stanford_expts","5"
"20R2U-N-T14-1x","20R2U","20","R2","U","N","T14","1","MP1","UNKNOWN","25.61431","P18","stanford_expts","5"
"20R2U-N-T14-5x","20R2U","20","R2","U","N","T14","5","MP1","UNKNOWN","29.25834","P18","stanford_expts","5"
"20R2U-N-T14-5x","20R2U","20","R2","U","N","T14","5","MP1","UNKNOWN","29.71676","P18","stanford_expts","5"
"10R2U-Y-T36-5x","10R2U","10","R2","U","Y","T36","5","MP1","UNKNOWN","23.41139","P18","stanford_expts","5"
"10R2U-Y-T36-5x","10R2U","10","R2","U","Y","T36","5","MP1","UNKNOWN","23.19495","P18","stanford_expts","5"
"20R2U-N-T22-1x","20R2U","20","R2","U","N","T22","1","MP1","UNKNOWN","30.67808","P18","stanford_expts","5"
"20R2U-N-T22-1x","20R2U","20","R2","U","N","T22","1","MP1","UNKNOWN","31.48519","P18","stanford_expts","5"
"20R2U-N-T22-5x","20R2U","20","R2","U","N","T22","5","MP1","UNKNOWN","34.64127","P18","stanford_expts","5"
"20R2U-N-T22-5x","20R2U","20","R2","U","N","T22","5","MP1","UNKNOWN","Undetermined","P18","stanford_expts","5"
"10R2F-Y-T0-5x","10R2F","10","R2","F","Y","T0","5","NR1","UNKNOWN","37.99493","P19","stanford_expts","5"
"10R2F-N-T29-1x","10R2F","10","R2","F","N","T29","1","NR1","UNKNOWN","24.28931","P19","stanford_expts","5"
"10R2F-N-T29-1x","10R2F","10","R2","F","N","T29","1","NR1","UNKNOWN","24.89777","P19","stanford_expts","5"
"10R2F-N-T0-1x","10R2F","10","R2","F","N","T0","1","NR1","UNKNOWN","27.34642","P19","stanford_expts","5"
"10R2F-N-T0-1x","10R2F","10","R2","F","N","T0","1","NR1","UNKNOWN","27.70751","P19","stanford_expts","5"
"10R2F-N-T0-5x","10R2F","10","R2","F","N","T0","5","NR1","UNKNOWN","33.59515","P19","stanford_expts","5"
"10R2F-N-T0-5x","10R2F","10","R2","F","N","T0","5","NR1","UNKNOWN","33.16916","P19","stanford_expts","5"
"10R2F-Y-T0-1x","10R2F","10","R2","F","Y","T0","1","NR1","UNKNOWN","28.82791","P19","stanford_expts","5"
"10R2F-Y-T0-1x","10R2F","10","R2","F","Y","T0","1","NR1","UNKNOWN","28.51128","P19","stanford_expts","5"
"10R2F-Y-T0-5x","10R2F","10","R2","F","Y","T0","5","NR1","UNKNOWN","34.77588","P19","stanford_expts","5"
"10R2F-Y-T1-5x","10R2F","10","R2","F","Y","T1","5","NR1","UNKNOWN","Undetermined","P19","stanford_expts","5"
"10R2F-N-T36-1x","10R2F","10","R2","F","N","T36","1","NR1","UNKNOWN","24.75379","P19","stanford_expts","5"
"10R2F-N-T36-1x","10R2F","10","R2","F","N","T36","1","NR1","UNKNOWN","26.06968","P19","stanford_expts","5"
"10R2F-N-T1-1x","10R2F","10","R2","F","N","T1","1","NR1","UNKNOWN","31.72661","P19","stanford_expts","5"
"10R2F-N-T1-1x","10R2F","10","R2","F","N","T1","1","NR1","UNKNOWN","31.54026","P19","stanford_expts","5"
"10R2F-N-T1-5x","10R2F","10","R2","F","N","T1","5","NR1","UNKNOWN","34.28042","P19","stanford_expts","5"
"10R2F-N-T1-5x","10R2F","10","R2","F","N","T1","5","NR1","UNKNOWN","34.73401","P19","stanford_expts","5"
"10R2F-Y-T1-1x","10R2F","10","R2","F","Y","T1","1","NR1","UNKNOWN","28.15066","P19","stanford_expts","5"
"10R2F-Y-T1-1x","10R2F","10","R2","F","Y","T1","1","NR1","UNKNOWN","28.35418","P19","stanford_expts","5"
"10R2F-Y-T1-5x","10R2F","10","R2","F","Y","T1","5","NR1","UNKNOWN","Undetermined","P19","stanford_expts","5"
"10R2F-Y-T3-5x","10R2F","10","R2","F","Y","T3","5","NR1","UNKNOWN","36.2412","P19","stanford_expts","5"
"10R2F-Y-T29-1x","10R2F","10","R2","F","Y","T29","1","NR1","UNKNOWN","25.67123","P19","stanford_expts","5"
"10R2F-Y-T29-1x","10R2F","10","R2","F","Y","T29","1","NR1","UNKNOWN","28.90147","P19","stanford_expts","5"
"10R2F-N-T3-1x","10R2F","10","R2","F","N","T3","1","NR1","UNKNOWN","28.04612","P19","stanford_expts","5"
"10R2F-N-T3-1x","10R2F","10","R2","F","N","T3","1","NR1","UNKNOWN","28.05989","P19","stanford_expts","5"
"10R2F-N-T3-5x","10R2F","10","R2","F","N","T3","5","NR1","UNKNOWN","34.30712","P19","stanford_expts","5"
"10R2F-N-T3-5x","10R2F","10","R2","F","N","T3","5","NR1","UNKNOWN","34.21533","P19","stanford_expts","5"
"10R2F-Y-T3-1x","10R2F","10","R2","F","Y","T3","1","NR1","UNKNOWN","28.35275","P19","stanford_expts","5"
"10R2F-Y-T3-1x","10R2F","10","R2","F","Y","T3","1","NR1","UNKNOWN","28.35573","P19","stanford_expts","5"
"10R2F-Y-T3-5x","10R2F","10","R2","F","Y","T3","5","NR1","UNKNOWN","33.77963","P19","stanford_expts","5"
"10R2F-Y-T5-5x","10R2F","10","R2","F","Y","T5","5","NR1","UNKNOWN","35.57751","P19","stanford_expts","5"
"10R2F-Y-T36-1x","10R2F","10","R2","F","Y","T36","1","NR1","UNKNOWN","27.64969","P19","stanford_expts","5"
"10R2F-Y-T36-1x","10R2F","10","R2","F","Y","T36","1","NR1","UNKNOWN","27.92041","P19","stanford_expts","5"
"10R2F-N-T5-1x","10R2F","10","R2","F","N","T5","1","NR1","UNKNOWN","29.19781","P19","stanford_expts","5"
"10R2F-N-T5-1x","10R2F","10","R2","F","N","T5","1","NR1","UNKNOWN","28.39792","P19","stanford_expts","5"
"10R2F-N-T5-5x","10R2F","10","R2","F","N","T5","5","NR1","UNKNOWN","36.88216","P19","stanford_expts","5"
"10R2F-N-T5-5x","10R2F","10","R2","F","N","T5","5","NR1","UNKNOWN","34.57329","P19","stanford_expts","5"
"10R2F-Y-T5-1x","10R2F","10","R2","F","Y","T5","1","NR1","UNKNOWN","29.21269","P19","stanford_expts","5"
"10R2F-Y-T5-1x","10R2F","10","R2","F","Y","T5","1","NR1","UNKNOWN","28.89326","P19","stanford_expts","5"
"10R2F-Y-T5-5x","10R2F","10","R2","F","Y","T5","5","NR1","UNKNOWN","37.88141","P19","stanford_expts","5"
"10R2F-Y-T7-5x","10R2F","10","R2","F","Y","T7","5","NR1","UNKNOWN","33.34046","P19","stanford_expts","5"
"10R2F-N-T29-5x","10R2F","10","R2","F","N","T29","5","NR1","UNKNOWN","30.05684","P19","stanford_expts","5"
"10R2F-N-T29-5x","10R2F","10","R2","F","N","T29","5","NR1","UNKNOWN","31.57817","P19","stanford_expts","5"
"10R2F-N-T7-1x","10R2F","10","R2","F","N","T7","1","NR1","UNKNOWN","27.87399","P19","stanford_expts","5"
"10R2F-N-T7-1x","10R2F","10","R2","F","N","T7","1","NR1","UNKNOWN","30.41731","P19","stanford_expts","5"
"10R2F-N-T7-5x","10R2F","10","R2","F","N","T7","5","NR1","UNKNOWN","33.78135","P19","stanford_expts","5"
"10R2F-N-T7-5x","10R2F","10","R2","F","N","T7","5","NR1","UNKNOWN","33.78601","P19","stanford_expts","5"
"10R2F-Y-T7-1x","10R2F","10","R2","F","Y","T7","1","NR1","UNKNOWN","28.16505","P19","stanford_expts","5"
"10R2F-Y-T7-1x","10R2F","10","R2","F","Y","T7","1","NR1","UNKNOWN","27.74341","P19","stanford_expts","5"
"10R2F-Y-T7-5x","10R2F","10","R2","F","Y","T7","5","NR1","UNKNOWN","33.8026","P19","stanford_expts","5"
"10R2F-Y-T10-5x","10R2F","10","R2","F","Y","T10","5","NR1","UNKNOWN","34.65004","P19","stanford_expts","5"
"10R2F-N-T36-5x","10R2F","10","R2","F","N","T36","5","NR1","UNKNOWN","31.55039","P19","stanford_expts","5"
"10R2F-N-T36-5x","10R2F","10","R2","F","N","T36","5","NR1","UNKNOWN","36.26383","P19","stanford_expts","5"
"10R2F-N-T10-1x","10R2F","10","R2","F","N","T10","1","NR1","UNKNOWN","26.14313","P19","stanford_expts","5"
"10R2F-N-T10-1x","10R2F","10","R2","F","N","T10","1","NR1","UNKNOWN","26.51787","P19","stanford_expts","5"
"10R2F-N-T10-5x","10R2F","10","R2","F","N","T10","5","NR1","UNKNOWN","39.65208","P19","stanford_expts","5"
"10R2F-N-T10-5x","10R2F","10","R2","F","N","T10","5","NR1","UNKNOWN","37.5924","P19","stanford_expts","5"
"10R2F-Y-T10-1x","10R2F","10","R2","F","Y","T10","1","NR1","UNKNOWN","28.21786","P19","stanford_expts","5"
"10R2F-Y-T10-1x","10R2F","10","R2","F","Y","T10","1","NR1","UNKNOWN","27.63534","P19","stanford_expts","5"
"10R2F-Y-T10-5x","10R2F","10","R2","F","Y","T10","5","NR1","UNKNOWN","33.44638","P19","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P19","stanford_expts","extraction_control_5"
"10R2F-Y-T14-5x","10R2F","10","R2","F","Y","T14","5","NR1","UNKNOWN","Undetermined","P19","stanford_expts","5"
"10R2F-Y-T29-5x","10R2F","10","R2","F","Y","T29","5","NR1","UNKNOWN","Undetermined","P19","stanford_expts","5"
"10R2F-Y-T29-5x","10R2F","10","R2","F","Y","T29","5","NR1","UNKNOWN","39.30042","P19","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P19","stanford_expts","extraction_control_5"
"10R2F-N-T14-1x","10R2F","10","R2","F","N","T14","1","NR1","UNKNOWN","24.73833","P19","stanford_expts","5"
"10R2F-N-T14-1x","10R2F","10","R2","F","N","T14","1","NR1","UNKNOWN","24.55642","P19","stanford_expts","5"
"10R2F-N-T14-5x","10R2F","10","R2","F","N","T14","5","NR1","UNKNOWN","32.00128","P19","stanford_expts","5"
"10R2F-N-T14-5x","10R2F","10","R2","F","N","T14","5","NR1","UNKNOWN","31.44534","P19","stanford_expts","5"
"10R2F-Y-T14-1x","10R2F","10","R2","F","Y","T14","1","NR1","UNKNOWN","27.38531","P19","stanford_expts","5"
"10R2F-Y-T14-1x","10R2F","10","R2","F","Y","T14","1","NR1","UNKNOWN","Undetermined","P19","stanford_expts","5"
"10R2F-Y-T14-5x","10R2F","10","R2","F","Y","T14","5","NR1","UNKNOWN","37.896","P19","stanford_expts","5"
"10R2F-Y-T22-5x","10R2F","10","R2","F","Y","T22","5","NR1","UNKNOWN","34.77668","P19","stanford_expts","5"
"10R2F-Y-T36-5x","10R2F","10","R2","F","Y","T36","5","NR1","UNKNOWN","32.77408","P19","stanford_expts","5"
"10R2F-Y-T36-5x","10R2F","10","R2","F","Y","T36","5","NR1","UNKNOWN","Undetermined","P19","stanford_expts","5"
"10R2F-N-T22-1x","10R2F","10","R2","F","N","T22","1","NR1","UNKNOWN","27.60084","P19","stanford_expts","5"
"10R2F-N-T22-1x","10R2F","10","R2","F","N","T22","1","NR1","UNKNOWN","27.30745","P19","stanford_expts","5"
"10R2F-N-T22-5x","10R2F","10","R2","F","N","T22","5","NR1","UNKNOWN","36.67207","P19","stanford_expts","5"
"10R2F-N-T22-5x","10R2F","10","R2","F","N","T22","5","NR1","UNKNOWN","36.18927","P19","stanford_expts","5"
"10R2F-Y-T22-1x","10R2F","10","R2","F","Y","T22","1","NR1","UNKNOWN","29.0816","P19","stanford_expts","5"
"10R2F-Y-T22-1x","10R2F","10","R2","F","Y","T22","1","NR1","UNKNOWN","28.18872","P19","stanford_expts","5"
"10R2F-Y-T22-5x","10R2F","10","R2","F","Y","T22","5","NR1","UNKNOWN","32.95305","P19","stanford_expts","5"
"15R2U-Y-T0-5x","15R2U","15","R2","U","Y","T0","5","NR1","UNKNOWN","29.40017","P25","stanford_expts","5"
"15R2U-N-T29-1x","15R2U","15","R2","U","N","T29","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T29-1x","15R2U","15","R2","U","N","T29","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T0-1x","15R2U","15","R2","U","N","T0","1","NR1","UNKNOWN","26.40038","P25","stanford_expts","5"
"15R2U-N-T0-1x","15R2U","15","R2","U","N","T0","1","NR1","UNKNOWN","26.42561","P25","stanford_expts","5"
"15R2U-N-T0-5x","15R2U","15","R2","U","N","T0","5","NR1","UNKNOWN","32.42887","P25","stanford_expts","5"
"15R2U-N-T0-5x","15R2U","15","R2","U","N","T0","5","NR1","UNKNOWN","30.99428","P25","stanford_expts","5"
"15R2U-Y-T0-1x","15R2U","15","R2","U","Y","T0","1","NR1","UNKNOWN","25.47933","P25","stanford_expts","5"
"15R2U-Y-T0-1x","15R2U","15","R2","U","Y","T0","1","NR1","UNKNOWN","24.81787","P25","stanford_expts","5"
"15R2U-Y-T0-5x","15R2U","15","R2","U","Y","T0","5","NR1","UNKNOWN","30.49528","P25","stanford_expts","5"
"15R2U-Y-T1-5x","15R2U","15","R2","U","Y","T1","5","NR1","UNKNOWN","29.60719","P25","stanford_expts","5"
"15R2U-N-T36-1x","15R2U","15","R2","U","N","T36","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T36-1x","15R2U","15","R2","U","N","T36","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T1-1x","15R2U","15","R2","U","N","T1","1","NR1","UNKNOWN","25.97755","P25","stanford_expts","5"
"15R2U-N-T1-1x","15R2U","15","R2","U","N","T1","1","NR1","UNKNOWN","25.91958","P25","stanford_expts","5"
"15R2U-N-T1-5x","15R2U","15","R2","U","N","T1","5","NR1","UNKNOWN","30.89971","P25","stanford_expts","5"
"15R2U-N-T1-5x","15R2U","15","R2","U","N","T1","5","NR1","UNKNOWN","31.22287","P25","stanford_expts","5"
"15R2U-Y-T1-1x","15R2U","15","R2","U","Y","T1","1","NR1","UNKNOWN","25.46229","P25","stanford_expts","5"
"15R2U-Y-T1-1x","15R2U","15","R2","U","Y","T1","1","NR1","UNKNOWN","25.55746","P25","stanford_expts","5"
"15R2U-Y-T1-5x","15R2U","15","R2","U","Y","T1","5","NR1","UNKNOWN","29.77086","P25","stanford_expts","5"
"15R2U-Y-T5-5x","15R2U","15","R2","U","Y","T5","5","NR1","UNKNOWN","31.2277","P25","stanford_expts","5"
"15R2U-Y-T29-1x","15R2U","15","R2","U","Y","T29","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T29-1x","15R2U","15","R2","U","Y","T29","1","NR1","UNKNOWN","39.00081","P25","stanford_expts","5"
"15R2U-N-T3-1x","15R2U","15","R2","U","N","T3","1","NR1","UNKNOWN","27.1013","P25","stanford_expts","5"
"15R2U-N-T3-1x","15R2U","15","R2","U","N","T3","1","NR1","UNKNOWN","27.31714","P25","stanford_expts","5"
"15R2U-N-T3-5x","15R2U","15","R2","U","N","T3","5","NR1","UNKNOWN","31.33257","P25","stanford_expts","5"
"15R2U-N-T3-5x","15R2U","15","R2","U","N","T3","5","NR1","UNKNOWN","31.79763","P25","stanford_expts","5"
"15R2U-Y-T3-1x","15R2U","15","R2","U","Y","T3","1","NR1","UNKNOWN","26.85781","P25","stanford_expts","5"
"15R2U-Y-T3-1x","15R2U","15","R2","U","Y","T3","1","NR1","UNKNOWN","26.94051","P25","stanford_expts","5"
"15R2U-Y-T3-5x","15R2U","15","R2","U","Y","T3","5","NR1","UNKNOWN","31.56406","P25","stanford_expts","5"
"15R2U-Y-T3-5x","15R2U","15","R2","U","Y","T3","5","NR1","UNKNOWN","31.37787","P25","stanford_expts","5"
"15R2U-Y-T36-1x","15R2U","15","R2","U","Y","T36","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T36-1x","15R2U","15","R2","U","Y","T36","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T5-1x","15R2U","15","R2","U","N","T5","1","NR1","UNKNOWN","28.93342","P25","stanford_expts","5"
"15R2U-N-T5-1x","15R2U","15","R2","U","N","T5","1","NR1","UNKNOWN","28.54865","P25","stanford_expts","5"
"15R2U-N-T5-5x","15R2U","15","R2","U","N","T5","5","NR1","UNKNOWN","34.29936","P25","stanford_expts","5"
"15R2U-N-T5-5x","15R2U","15","R2","U","N","T5","5","NR1","UNKNOWN","33.24376","P25","stanford_expts","5"
"15R2U-Y-T5-1x","15R2U","15","R2","U","Y","T5","1","NR1","UNKNOWN","30.88947","P25","stanford_expts","5"
"15R2U-Y-T5-1x","15R2U","15","R2","U","Y","T5","1","NR1","UNKNOWN","29.98462","P25","stanford_expts","5"
"15R2U-Y-T5-5x","15R2U","15","R2","U","Y","T5","5","NR1","UNKNOWN","33.75658","P25","stanford_expts","5"
"15R2U-Y-T7-5x","15R2U","15","R2","U","Y","T7","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T29-5x","15R2U","15","R2","U","N","T29","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T29-5x","15R2U","15","R2","U","N","T29","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T7-1x","15R2U","15","R2","U","N","T7","1","NR1","UNKNOWN","32.64421","P25","stanford_expts","5"
"15R2U-N-T7-1x","15R2U","15","R2","U","N","T7","1","NR1","UNKNOWN","33.18869","P25","stanford_expts","5"
"15R2U-N-T7-5x","15R2U","15","R2","U","N","T7","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T7-5x","15R2U","15","R2","U","N","T7","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T7-1x","15R2U","15","R2","U","Y","T7","1","NR1","UNKNOWN","35.44107","P25","stanford_expts","5"
"15R2U-Y-T7-1x","15R2U","15","R2","U","Y","T7","1","NR1","UNKNOWN","33.62328","P25","stanford_expts","5"
"15R2U-Y-T7-5x","15R2U","15","R2","U","Y","T7","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T10-5x","15R2U","15","R2","U","Y","T10","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T36-5x","15R2U","15","R2","U","N","T36","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T36-5x","15R2U","15","R2","U","N","T36","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T10-1x","15R2U","15","R2","U","N","T10","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T10-1x","15R2U","15","R2","U","N","T10","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T10-5x","15R2U","15","R2","U","N","T10","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T10-5x","15R2U","15","R2","U","N","T10","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T10-1x","15R2U","15","R2","U","Y","T10","1","NR1","UNKNOWN","34.10311","P25","stanford_expts","5"
"15R2U-Y-T10-1x","15R2U","15","R2","U","Y","T10","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T10-5x","15R2U","15","R2","U","Y","T10","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P25","stanford_expts","extraction_control_5"
"15R2U-Y-T14-5x","15R2U","15","R2","U","Y","T14","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T29-5x","15R2U","15","R2","U","Y","T29","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T29-5x","15R2U","15","R2","U","Y","T29","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P25","stanford_expts","extraction_control_5"
"15R2U-N-T14-1x","15R2U","15","R2","U","N","T14","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T14-1x","15R2U","15","R2","U","N","T14","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P25","stanford_expts","extraction_control_5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P25","stanford_expts","extraction_control_5"
"15R2U-Y-T14-1x","15R2U","15","R2","U","Y","T14","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T14-1x","15R2U","15","R2","U","Y","T14","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T14-5x","15R2U","15","R2","U","Y","T14","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T22-5x","15R2U","15","R2","U","Y","T22","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T36-5x","15R2U","15","R2","U","Y","T36","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T36-5x","15R2U","15","R2","U","Y","T36","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T22-1x","15R2U","15","R2","U","N","T22","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T22-1x","15R2U","15","R2","U","N","T22","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T22-5x","15R2U","15","R2","U","N","T22","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-N-T22-5x","15R2U","15","R2","U","N","T22","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T22-1x","15R2U","15","R2","U","Y","T22","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T22-1x","15R2U","15","R2","U","Y","T22","1","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T22-5x","15R2U","15","R2","U","Y","T22","5","NR1","UNKNOWN","Undetermined","P25","stanford_expts","5"
"15R2U-Y-T0-5x","15R2U","15","R2","U","Y","T0","5","MP1","UNKNOWN","16.3308","P26","stanford_expts","5"
"15R2U-N-T29-1x","15R2U","15","R2","U","N","T29","1","MP1","UNKNOWN","29.34453","P26","stanford_expts","5"
"15R2U-N-T29-1x","15R2U","15","R2","U","N","T29","1","MP1","UNKNOWN","29.42006","P26","stanford_expts","5"
"15R2U-N-T0-1x","15R2U","15","R2","U","N","T0","1","MP1","UNKNOWN","13.39828","P26","stanford_expts","5"
"15R2U-N-T0-1x","15R2U","15","R2","U","N","T0","1","MP1","UNKNOWN","13.67332","P26","stanford_expts","5"
"15R2U-N-T0-5x","15R2U","15","R2","U","N","T0","5","MP1","UNKNOWN","16.79289","P26","stanford_expts","5"
"15R2U-N-T0-5x","15R2U","15","R2","U","N","T0","5","MP1","UNKNOWN","16.74869","P26","stanford_expts","5"
"15R2U-Y-T0-1x","15R2U","15","R2","U","Y","T0","1","MP1","UNKNOWN","12.79836","P26","stanford_expts","5"
"15R2U-Y-T0-1x","15R2U","15","R2","U","Y","T0","1","MP1","UNKNOWN","12.54301","P26","stanford_expts","5"
"15R2U-Y-T0-5x","15R2U","15","R2","U","Y","T0","5","MP1","UNKNOWN","16.54912","P26","stanford_expts","5"
"15R2U-Y-T1-5x","15R2U","15","R2","U","Y","T1","5","MP1","UNKNOWN","16.84435","P26","stanford_expts","5"
